locus_tag,old_locus_tag,gene_name,gene_biotype,product,chr,start,end,strand,length_bp,SRR20281608_read_count,SRR20281608_TPM,SRR20281609_read_count,SRR20281609_TPM,SRR20281610_read_count,SRR20281610_TPM,SRR20281611_read_count,SRR20281611_TPM,SRR20280855_read_count,SRR20280855_TPM,SRR20280860_read_count,SRR20280860_TPM,SRR20281612_read_count,SRR20281612_TPM,SRR20281613_read_count,SRR20281613_TPM,SRR20650029_read_count,SRR20650029_TPM,SRR20650030_read_count,SRR20650030_TPM,SRR20650031_read_count,SRR20650031_TPM
MA_RS15460,MA_2949,,protein_coding,,NC_003552.1,3682508,3682963,+,456,565,15.7244055940245,573,17.84641582568911,373,12.55759964286379,350,12.57551713118147,536,14.70615048586412,506,12.95123073966616,239,11.96292850900788,266,14.19352684535204,25,2.31014074858718,21,1.9336371306067457,21,2.0200713922029623
MA_RS15465,MA_2950,,protein_coding,,NC_003552.1,3683199,3683432,+,234,814,44.14679499290817,729,44.24588635640039,459,30.11337773710459,382,26.74669694889821,527,28.1769393063447,472,23.54244193236569,285,27.79927384455644,266,27.65918051914757,60,10.804350578007734,84,15.072453530883347,82,15.371288053979068
MA_RS15470,MA_2951,,protein_coding,,NC_003552.1,3683666,3684313,-,648,2052,40.18768438543606,1805,39.56065094318454,1736,41.12797801809346,1735,43.86792827824311,1997,38.55690076597168,2089,37.62606494569533,1171,41.2464274596182,918,34.469993767283526,179,11.63968694214074,70,4.535692034756563,108,7.310734562258339
MA_RS15475,MA_2952,,protein_coding,,NC_003552.1,3684520,3685464,+,945,479,6.432715395363032,359,5.395402746758655,352,5.718386410415628,251,4.351756277449756,274,3.627586800730093,246,3.038286089576493,204,4.927229689942435,165,4.248402593166597,64,2.8537205336198213,14,0.6220377647666144,18,0.835512521400953
MA_RS15480,MA_2953,,protein_coding,,NC_003552.1,3685529,3687121,+,1593,2205,17.56642760826375,1814,16.17270763380893,2198,21.18237030784256,1659,17.06291635155109,1213,9.526734976184342,1401,10.26473462879863,1266,18.139377497619588,1124,17.168172369303953,119,3.14770816274538,74,1.9504573979970112,69,1.899964914485218
MA_RS27285,,,protein_coding,,NC_003552.1,3687964,3688122,+,159,31,2.474316218368457,92,8.217731203083293,31,2.993141257381465,21,2.163938042195756,60,4.721208547982285,51,3.743677406737717,17,2.440373195490357,12,1.8363592684013423,0,0.0,0,0.0,0,0.0
MA_RS28850,MA_2956,,protein_coding,,NC_003552.1,3688450,3688869,+,420,95,2.870548884674005,84,2.840476654978791,87,3.180040169996759,72,2.808703254768369,69,2.055411864282287,72,2.000822546794276,61,3.315011151689212,51,2.9545708943385884,0,0.0,10,0.9997035505177732,0,0.0
MA_RS28855,,,protein_coding,,NC_003552.1,3688785,3689081,+,297,19,0.8118724118269912,24,1.147667335344966,29,1.499008834341907,27,1.48946384722565,27,1.137382059286641,26,1.021744398194607,23,1.7675668005363905,13,1.0650265453943812,0,0.0,0,0.0,2,0.2953832146367006
MA_RS28860,,,protein_coding,,NC_003552.1,3689156,3689347,+,192,248,16.39234494669103,246,18.19680357095788,210,16.79116038037082,121,10.32539781592365,228,14.85705314943175,219,13.31276460171712,128,15.21644463070458,120,15.207350191448615,2,0.4389267422315642,10,2.1868515167576286,0,0.0
MA_RS15500,MA_2957,,protein_coding,,NC_003552.1,3689476,3690225,-,750,408,6.903821149161226,268,5.074984956895439,260,5.321998261511817,232,5.068148984159812,215,3.586544760283876,217,3.376943831756116,197,5.995279184497605,172,5.580083696915546,12,0.6741914760676826,12,0.6718007859479436,11,0.6433446414787338
MA_RS15505,MA_2958,,protein_coding,,NC_003552.1,3690213,3691043,-,831,667,10.1862760726148,572,9.775888367315693,423,7.814514248193206,394,7.768154408996352,358,5.389904391661605,322,4.522517068265441,257,7.058892184279922,262,7.671385319200072,33,1.6733091689405484,51,2.576853195197437,26,1.3724122643950674
MA_RS15510,MA_2959,,protein_coding,,NC_003552.1,3691521,3693686,+,2166,186658,1093.651085000251,155428,1019.135746837589,108915,771.9548272061576,89916,680.1444802209405,119067,687.7522466223028,147712,795.9443291107004,66140,696.9637450656517,71649,804.8690185537225,21794,423.9764839975495,12651,245.23752721108704,14484,293.3204415505534
MA_RS15520,MA_2961,,protein_coding,,NC_003552.1,3694952,3696511,+,1560,8460,68.82344329975487,8616,78.44085531826045,8265,81.33564280953249,7914,83.117811382296,7769,62.30739320806223,11689,87.45368763159617,5662,82.8418360567782,4908,76.55146127141519,264,7.130871381485104,156,4.198754912174647,203,5.707996600532471
MA_RS15525,MA_2962,,protein_coding,,NC_003552.1,3696698,3698470,-,1773,3993,28.581249220954,2894,23.18200631559115,1923,16.6507266967448,1331,12.29962785517808,3658,25.81273508267111,3337,21.96710559812347,1016,13.07944817664624,970,13.311792158560776,258,6.131606064067334,177,4.191650419937465,164,4.057395831507166
MA_RS15530,MA_2963,,protein_coding,,NC_003552.1,3698467,3698985,-,519,1524,37.26561058923308,1085,29.69091686562609,889,26.29644538952871,875,27.62252317831769,1636,39.43801067229749,1401,31.50620860053221,624,27.442374131675308,477,22.36271611967935,179,14.532788320823121,94,7.604681343823059,131,11.071748296599333
MA_RS15535,MA_2964,,protein_coding,,NC_003552.1,3699642,3699992,+,351,220312,7965.658229711372,235834,9542.463980773053,327025,14303.30770439597,243443,11363.51857823844,53679,1913.358538931407,126691,4212.733772391727,169718,11036.344230059487,115039,7974.647788827612,100,12.00483397556415,197,23.565661472889047,113,14.121589838208415
MA_RS15540,MA_2965,,protein_coding,,NC_003552.1,3700119,3701555,-,1437,650,5.740466948804183,549,5.425962712537773,527,5.630104953863673,613,6.989182130718552,562,4.893038197988877,502,4.077296699973953,438,6.95699660568748,260,4.402406179292014,12,0.35187446558856084,18,0.5259400725062189,3,0.09157496320156581
MA_RS15545,MA_2966,,protein_coding,,NC_003552.1,3702356,3703060,-,705,794,14.29295471535778,729,14.68586866297545,634,13.8058383706976,406,9.435383747106034,687,12.19176769082149,728,12.05223605019342,325,10.52200958506168,282,9.732704122527114,94,5.618262300564022,38,2.263158676065767,46,2.8620748073522013
MA_RS15550,MA_2967,,protein_coding,,NC_003552.1,3703170,3703823,-,654,1020,19.79306522121911,856,18.58905211515172,675,15.8448695594587,701,17.56155309779356,829,15.85900152696465,638,11.38592443168098,520,18.14805322928069,340,12.649538997168268,9,0.5798665218472041,9,0.5778103090148597,7,0.46949671500741624
MA_RS15555,MA_2968,,protein_coding,,NC_003552.1,3704201,3705655,+,1455,11877,103.5939506122244,9295,90.72931446057684,7835,82.66823231353109,5668,63.82480546173528,5452,46.88046519555908,6980,55.99094480891656,4065,63.767883942076395,4109,68.71422893378679,1894,54.85045771787762,1369,39.50581082314152,1348,40.638639958450476
MA_RS15560,MA_2969,,protein_coding,,NC_003552.1,3705929,3706279,+,351,2046,73.97571052865693,1359,54.98871473099967,996,43.56270766326241,808,37.71611018273954,1279,45.58925410855771,1219,40.53423264908727,571,37.13072600056545,612,42.424607713579725,87,10.44420555874081,89,10.646415589274747,69,8.622917688817529
MA_RS15570,MA_2971,,protein_coding,,NC_003552.1,3707001,3707654,+,654,1704,33.06606189897781,1237,26.86291760098444,957,22.46450395318811,338,8.467624746154385,1214,23.22415905155017,1598,28.51834990881851,233,8.13172385081231,221,8.222200348159374,96,6.1852428997035105,113,7.254729435408795,64,4.2925413943535204
MA_RS15585,MA_2973,,protein_coding,,NC_003552.1,3709189,3709434,-,246,321,16.56000858501281,250,14.43331633627434,180,11.23311077711218,76,5.061755188132697,259,13.17236376791724,304,14.42327364355765,56,5.195859142191808,51,5.04438933179759,41,7.022827875705027,23,3.9256651617893046,37,6.597492165940452
MA_RS15590,,,protein_coding,,NC_003552.1,3709883,3710107,+,225,1715,96.73246136283906,2041,128.8313967291491,2336,159.3870248575847,389,28.32629245457137,2186,121.553284433807,2896,150.224720994865,296,30.027117404590367,163,17.627008577465773,193,36.14415413362854,107,19.96741224900832,96,18.715480479381345
MA_RS15595,MA_2975,,protein_coding,,NC_003552.1,3710459,3711307,+,849,5158,77.10175787988813,2937,49.13121281314905,2001,36.18278921339069,1359,26.2261425820686,7165,105.586298000797,4844,66.5919620305264,899,24.168875835695086,946,27.1117140751197,31,1.538570064642091,51,2.5222202652639223,47,2.4283005259798016
MA_RS15600,MA_2976,,protein_coding,,NC_003552.1,3711459,3712295,+,837,3309,50.17206098147819,1771,30.05068193528935,1396,25.60487170206264,595,11.64700224622686,6765,101.1210106831725,4832,67.37935267101712,489,13.334841262391647,614,17.84910493199417,110,5.537713737115076,78,3.9128181977254775,82,4.297349348424256
MA_RS15605,MA_2977,,protein_coding,,NC_003552.1,3712309,3712716,-,408,1150,35.770771705303,653,22.73077519241606,709,26.67772035783285,269,10.80226353907034,2393,73.38065673186829,1781,50.9482326202701,212,11.859875962166806,236,14.074253510517153,82,8.468704203056063,42,4.322247703709196,48,5.1605185145352985
MA_RS28240,,,protein_coding,,NC_003552.1,3712917,3713144,-,228,615,34.23189182415953,579,36.06657857966491,566,38.11046325930779,350,25.15103426236295,658,36.10689186454697,576,29.48580595275775,269,26.92910266881271,200,21.34364939150683,22,4.065847717513437,8,1.4732473376051392,8,1.5391020131070183
MA_RS15615,MA_2978,,protein_coding,,NC_003552.1,3713230,3713490,+,261,53,2.577068690173153,61,3.319330956967552,22,1.294031407529398,10,0.6277433838882049,54,2.588524686652356,34,1.520420709249801,21,1.8364674554298632,6,0.5593508116394893,0,0.0,3,0.48261550714651114,0,0.0
MA_RS15620,,,protein_coding,,NC_003552.1,3713516,3713716,+,201,39,2.462403285203466,27,1.907782827970829,35,2.67321956304411,23,1.874797777851192,44,2.738770729824549,47,2.729148498736802,16,1.8168889111289048,19,2.3000171433832732,0,0.0,0,0.0,3,0.6546926473664184
MA_RS15625,MA_2979,,protein_coding,,NC_003552.1,3713764,3715401,-,1638,1617,12.52814452501448,1755,15.21683922310066,1137,10.65636803208463,891,8.912231481476557,1089,8.317887477530327,1061,7.560088041840195,637,8.876259367911004,499,7.412422706259203,112,2.881160154135396,68,1.7430728573130405,53,1.4193001164823882
MA_RS15630,MA_2980,,protein_coding,,NC_003552.1,3715482,3716204,-,723,1428,25.06574068678869,1156,22.70809829291481,1081,22.95355937078788,813,18.42361713103595,1443,24.97049160035527,1271,20.51788635180806,631,19.920283323598735,420,14.13463254308917,78,4.545896882199105,95,5.5170361916541015,65,3.943549763873793
MA_RS15635,MA_2981,,protein_coding,,NC_003552.1,3716220,3716630,-,411,788,24.33184425334123,498,17.20872717979852,396,14.79162908168641,328,13.0753906588568,239,7.27537088531528,289,8.20694244153451,231,12.828462444134153,252,14.918743545479519,14,1.4353224855455529,8,0.8172758953138,12,1.2807126240452567
MA_RS15640,MA_2982,,protein_coding,,NC_003552.1,3717680,3718567,+,888,8442,120.6488021272586,8008,128.0773482717914,6261,108.2413952550854,7288,134.4677226400742,7720,108.7685635975468,8235,108.2370642923762,5422,139.36412633054096,4665,127.82394350109512,131,6.216151700792963,148,6.997924853624411,111,5.483050921693754
MA_RS15645,MA_2983,,protein_coding,,NC_003552.1,3718775,3719692,+,918,1074,14.84746234260692,823,12.73263772901713,1047,17.5092137374399,785,14.01037071981861,686,9.349330086467315,626,7.958972766932204,639,15.887758364412132,609,16.141657980988597,0,0.0,5,0.22869035469360824,0,0.0
MA_RS29470,,,protein_coding,,NC_003552.1,3719805,3719939,-,135,25,2.350156981604448,76,7.995415769569928,14,1.592050761990714,11,1.335000929735583,90,8.340801768102036,68,5.878960075765897,4,0.6762864280313146,1,0.18023526152827987,0,0.0,0,0.0,0,0.0
MA_RS15650,MA_2984,,protein_coding,,NC_003552.1,3720050,3720649,+,600,12801,270.7592356936669,14676,347.3902949039061,9294,237.8012107812059,8602,234.8934135869758,14345,299.1220034085593,17023,331.1389104146565,6178,235.01798732123228,5675,230.1378995639224,513,36.02710700236679,492,34.429790279832105,380,27.78079133658169
MA_RS15655,MA_2985,,protein_coding,,NC_003552.1,3721618,3722352,+,735,25346,437.6356813891568,18219,352.0451984833918,11091,231.6573105118821,9849,219.5469710810609,18928,322.1932568706844,14301,227.0933590611503,7365,228.7124789900801,7680,254.2420668741777,136,7.796772172211295,123,7.026487812210634,90,5.3711519232918405
MA_RS15660,MA_2986,,protein_coding,,NC_003552.1,3722417,3723019,-,603,5963,125.4983828176775,6473,152.4577561167306,5474,139.3638465533663,4937,134.1431395543671,15928,330.4783347321623,16801,325.1944959381349,3326,125.89526080030706,2805,113.1850541612295,662,46.2598214300172,257,17.895190919218646,411,29.897630896399775
MA_RS29475,,,protein_coding,,NC_003552.1,3723016,3723138,-,123,180,18.57197224487418,271,31.29142981704278,53,6.615054124299397,30,3.996122516946865,86,8.747670147033844,83,7.875866529047928,16,2.9690623669667477,19,3.7585646001629103,3,1.0277309086397601,9,3.0722596918351077,7,2.4963483871126035
MA_RS15665,MA_2987,trpE,protein_coding,,NC_003552.1,3723223,3724905,-,1683,16708,125.9885225090282,17273,145.7621903192176,10958,99.9562199191802,8213,79.9540299167599,19402,144.2319393090158,22732,157.6445271024423,5888,79.8524295771734,4898,70.81221745712686,1609,40.28424260965914,687,17.139302582673693,765,19.938366987977286
MA_RS15670,MA_2988,,protein_coding,,NC_003552.1,3724892,3725608,-,717,5139,90.9599251516212,5874,116.3525792980852,4399,94.18840663176088,3140,71.75185674082839,7744,135.1279683936866,9909,161.300621005685,2245,71.4663560584347,1833,62.20378890025174,362,21.274173146487197,146,8.549765929951164,211,12.908493662230207
MA_RS15675,MA_2989,trpD,protein_coding,,NC_003552.1,3725605,3726717,-,1113,9972,113.7045222560841,7857,100.2588727680519,5006,69.04914808503048,4464,65.71305728137317,10599,119.143070000153,12281,128.7846000900446,3180,65.21333413159107,2226,48.66352061263557,795,30.097833753021547,353,13.316805786142414,456,17.971401403718612
MA_RS15680,MA_2990,trpA,protein_coding,,NC_003552.1,3726743,3727561,-,819,6454,100.0082186325831,6017,104.3415630830732,3883,72.78571164218931,3843,76.87924934526241,7476,114.2048242093971,8118,115.6885857184896,2785,77.61501519507739,1679,49.88159408340362,240,12.347829232008841,128,6.562156639296153,123,6.587694880276745
MA_RS15685,MA_2991,trpB,protein_coding,,NC_003552.1,3727563,3728774,-,1212,12523,131.1282885770755,10210,119.6421891391644,5043,63.87765906512779,6272,84.78637767969641,12191,125.8449435085791,12181,117.3020737744138,4417,83.18197516562145,2648,53.16047961314315,757,26.318221296577754,459,15.901225286205966,415,15.019578432362431
MA_RS15690,MA_2992,,protein_coding,,NC_003552.1,3728980,3729786,-,807,18937,297.802457134417,19061,335.4543092970924,17184,326.8988351652097,20602,418.2717174547351,24390,378.1266823866332,20765,300.3196626283374,14570,412.0884726196389,8684,261.8302434945026,1484,77.48607113417295,919,47.81481740134449,957,52.01764294484187
MA_RS15695,MA_2993,,protein_coding,,NC_003552.1,3730079,3730495,-,417,336,10.22571901060698,270,9.195787731945726,205,7.54710600172885,172,6.757951076620936,309,9.270891173897589,279,7.808965695222263,128,7.006132779604987,116,6.7685472314936765,16,1.6167661296587115,6,0.6041373974352011,30,3.155712760687053
MA_RS15700,MA_2994,,protein_coding,,NC_003552.1,3730608,3731645,-,1038,1621,19.81875156336838,1457,19.9353298954918,1071,15.83998482125154,928,14.6478294339879,1002,12.07728810930382,892,10.02981373007664,757,16.645734950062668,809,18.963770797505866,10,0.4059438078442212,28,1.132612115037477,6,0.2535514877083817
MA_RS15705,MA_2995,,protein_coding,,NC_003552.1,3732198,3732389,-,192,206,13.61622201217077,175,12.94488058909605,168,13.43292830429665,200,17.06677324946057,223,14.53124058036527,171,10.39489838764214,123,14.622052262317682,77,9.758049706179529,8,1.7557069689262568,9,1.9681663650818657,2,0.45692091014114616
MA_RS24715,MA_2996,,protein_coding,,NC_003552.1,3732479,3732769,+,291,199,8.678620936192921,183,8.931395667716815,187,9.865321916164849,209,11.76727623632911,301,12.94114088762223,401,16.08335878823463,117,9.17692794738369,87,7.274443802919751,2,0.28960114951360943,2,0.28857422076801703,2,0.30147359019622016
MA_RS15710,MA_2997,,protein_coding,,NC_003552.1,3733156,3733401,+,246,20104,1037.14147225264,26737,1543.614315531868,28188,1759.105147695768,26980,1796.923091787108,128670,6543.969289644446,101679,4824.158028958219,19540,1812.9837078290702,13631,1348.2366859163321,1672,286.39434654094646,1198,204.4759506010255,1497,266.9309668219691
MA_RS15715,MA_2999,,protein_coding,,NC_003552.1,3733870,3734163,+,294,2270,97.9871574166916,1835,88.64412690282451,3250,169.7065772165758,3242,180.670951427759,2077,88.38696567524455,1533,60.85835246499256,2206,171.26263701701174,1336,110.56881554163456,20,2.866460357430624,30,4.284443787933314,15,2.237979968038267
MA_RS15720,MA_3000,,protein_coding,,NC_003552.1,3734404,3735195,+,792,563,9.02139804984071,488,8.750963432005365,324,6.280330116294539,311,6.433656340099684,589,9.304417123886552,450,6.631514122897693,185,5.33151942553096,117,3.5944645907060364,21,1.1172680711348908,26,1.3783791378351111,30,1.6615305823314406
MA_RS28865,,,protein_coding,,NC_003552.1,3736215,3736358,+,144,262,23.09029234426371,218,21.50083023560335,283,30.17078341361868,260,29.58240696573166,189,16.42095348095088,237,19.20928590932699,169,26.78728273530286,114,19.262643575834918,6,1.755706968926257,14,4.082122831280907,18,5.483050921693755
MA_RS29480,MA_3001,,protein_coding,,NC_003552.1,3736514,3736984,+,471,904,24.35780535329145,723,21.80111063216205,853,27.80294290218998,739,25.70669132504737,294,7.809540508987258,422,10.45723602836216,519,25.150747653935277,433,22.368688349544804,25,2.2365693871672065,10,0.8914553953661672,22,2.0488682849641204
MA_RS29485,MA_3002,,protein_coding,,NC_003552.1,3736971,3737381,+,411,373,11.51748465291406,375,12.95837890045069,294,10.98166401519142,206,8.21198315769665,245,7.458016179507297,271,7.695783396733051,184,10.218342379743222,189,11.18905765910964,3,0.3075691040454757,5,0.5107974345711249,1,0.10672605200377137
MA_RS15730,MA_3003,,protein_coding,,NC_003552.1,3737662,3737952,+,291,12547,547.1892305849879,13336,650.869358604762,15594,822.6728874902387,14471,814.7571981622895,21568,927.2907862599214,20674,829.1954104437972,10454,819.9624338628128,6816,569.9150455252992,71,10.280840807733133,59,8.512939512656503,72,10.853049247063925
MA_RS25760,,,protein_coding,,NC_003552.1,3738108,3738790,-,683,3717,69.06571142513639,3162,65.7510042682499,1577,35.44652237753746,1194,28.64219351312106,2267,41.52693471805414,1716,29.32391463164085,850,28.405515233013674,1089,38.7954421282285,48,2.9613095581303774,60,3.6885109038137456,45,2.8900414814198405
MA_RS15745,MA_3006,fae,protein_coding,,NC_003552.1,3739179,3739661,+,483,11676,306.787448763878,10531,309.6590026250688,10511,334.0869787789699,9223,312.8583347672545,2577,66.75231725589737,5357,129.4493524538277,6466,305.55754963396214,6119,308.25267352869264,865,75.46268462714097,575,49.98517752588866,507,46.04400525546556
MA_RS15750,MA_3007,,protein_coding,,NC_003552.1,3740041,3740982,+,942,7350,99.02094543511735,6742,101.6480552434555,5463,89.03134646814998,4892,85.08601756571836,2122,28.18340979603905,3626,44.92646663369808,3624,87.80954672240988,3148,81.31250684107049,344,15.38759738371038,190,8.468826255978588,149,6.938213055901226
MA_RS15755,MA_3008,,protein_coding,,NC_003552.1,3741243,3741869,-,627,2147,43.45653909621315,2005,45.41591461907876,1420,34.7682992792914,1101,28.7701701016744,1104,22.02929462197284,1275,23.73384001879175,854,31.088142857946682,660,25.612379269808194,146,9.811797797635732,107,7.165339323806814,92,6.436244782083897
MA_RS15760,MA_3009,,protein_coding,,NC_003552.1,3742020,3742949,-,930,10587,144.4709726956236,8764,133.8383731410437,6635,109.5268562814234,5269,92.8256291627435,9347,125.744313107177,8766,110.0129687422852,3800,93.26207999464097,3369,88.14376394837056,648,29.359951377141016,458,20.6777392449031,355,16.743940449043293
MA_RS15765,MA_3010,,protein_coding,,NC_003552.1,3743030,3743680,-,651,19606,382.2070046378168,16263,354.7977867889406,14518,342.3642802225654,10609,267.0029823462153,15035,288.9492041092491,15130,271.2584689336684,8021,281.22373820940425,7387,276.09633392130485,430,27.832405406019923,252,16.253244821321214,269,18.125231311036803
MA_RS15770,MA_3012,,protein_coding,,NC_003552.1,3744268,3744765,+,498,5181,132.0306866207636,5004,142.7082849549585,3816,117.6363841863363,3117,102.5486886141082,3496,87.82964753399013,3730,87.4188030401582,2247,102.98599724455781,2073,101.28461669678066,790,66.84378339526471,500,42.156173817014526,454,39.98883724416007
MA_RS15775,MA_3013,,protein_coding,,NC_003552.1,3745410,3746447,+,1038,8976,109.7428217352218,7866,107.6261530253524,5728,84.71655747537707,4791,75.62257631275433,9016,108.6714866202427,8390,94.33871882885984,3452,75.90631049883267,3627,85.02051505878093,754,30.608163111454285,584,23.623052685067375,510,21.551876455212444
MA_RS15780,MA_3014,,protein_coding,,NC_003552.1,3746512,3747033,+,522,5701,138.6025339875202,5956,162.0486490139241,4936,145.1667960810252,4063,127.5260684368888,13878,332.6254222348277,12839,287.0688453832087,3018,131.9633042973173,2411,112.38290057190072,506,40.845412702376365,241,19.385056203718197,346,29.074875385533165
MA_RS15785,MA_3015,,protein_coding,,NC_003552.1,3747033,3747821,+,789,41474,667.0978676011907,36666,660.0058113526763,42704,830.9104042102978,30782,639.2084126721161,49255,781.0383860986041,59297,877.1645774195406,21910,633.8256689329608,18667,575.6666281850876,2073,110.70967442081005,1583,84.24117903640641,1658,92.17640991805571
MA_RS15790,MA_3016,,protein_coding,,NC_003552.1,3748055,3748603,+,549,8150,188.3978301646844,6777,175.3179443605761,6188,173.037648393417,4248,126.7753490950094,4535,103.3484590665102,5632,119.733497396505,3141,130.58702892088274,3229,143.10975232987272,266,20.416089780738115,143,10.936647585445801,146,11.665215804259205
MA_RS15795,MA_3017,,protein_coding,,NC_003552.1,3748748,3748969,-,222,3889,222.3184986841548,3602,230.4368673701262,4110,284.2179425001763,3143,231.9605116672631,4651,262.1153312394769,5710,300.1984879705976,2174,223.5172339672416,1698,186.10508558616036,185,35.11413937852514,131,24.776436643913453,96,18.968392377751364
MA_RS15800,MA_3018,,protein_coding,,NC_003552.1,3749369,3749938,-,570,27206,605.7319342881848,25150,626.6490164273386,24846,669.1820283680295,15916,457.4901272225929,55654,1221.576267373555,44186,904.763765158718,11494,460.2574068034696,12034,513.6989535547865,2520,186.28974996607022,1183,87.142580019344,1686,129.74629970492168
MA_RS15805,MA_3019,,protein_coding,,NC_003552.1,3749939,3751192,-,1254,58836,595.4375720225423,47706,540.3021503286211,45549,557.6272055888888,28255,369.1649210821118,124826,1245.393446776441,95568,889.4884795748588,20020,364.39380563003067,21148,410.3413612105331,2021,67.90973749665005,1248,41.786651757527586,1274,44.56399919768959
MA_RS15810,MA_3020,,protein_coding,,NC_003552.1,3751601,3753439,-,1839,13038,89.97459071302744,11413,88.14127260269966,11453,95.60930808303245,10536,93.86780969987164,8792,59.81429783454577,12535,79.55509079593246,7524,93.38379233394883,5842,77.29534731349023,1885,43.190964260045604,902,20.594219308219312,1246,29.71998454999638
MA_RS15815,MA_3021,,protein_coding,,NC_003552.1,3753783,3754718,+,936,4235,57.42066240631637,3661,55.55013372797731,4044,66.32815880656369,3364,58.88474380634397,3871,51.74237763513298,4118,51.3494575622256,2551,62.20697155917849,1686,43.82836311586729,356,16.02645335737814,226,10.138019339225108,240,11.247283941935907
MA_RS15820,MA_3022,glmU,protein_coding,,NC_003552.1,3754941,3756158,+,1218,18041,187.9766694315924,12185,142.0821348149284,8761,110.4254139094,7584,102.0172676444603,6457,66.32580913378676,7343,70.36417605895768,5678,106.40267563194656,4932,98.52565010735576,1855,64.1741167952356,1338,46.12425346871657,1036,37.309955697042554
MA_RS15825,MA_3023,glmS,protein_coding,,NC_003552.1,3756181,3758037,+,1857,24647,168.4390540001433,19589,149.8171706903057,11835,97.84057634054982,9973,87.99065828335785,12799,86.23095462838285,13428,84.39656978481186,7489,92.04842798008612,7301,95.66299515154881,4262,96.70853766156648,1801,40.72136562642186,2209,52.179039250496515
MA_RS15830,MA_3024,glmM,protein_coding,,NC_003552.1,3758146,3759450,+,1305,15497,150.705032043824,12516,136.2122828111669,9354,110.0397253275454,6797,85.3354356057626,8539,81.86448999749804,9765,87.33475426955475,5075,88.76259367911005,4973,92.72171954277269,1897,61.251974621666385,677,21.78204655587921,1044,35.091525898840025
MA_RS15835,MA_3025,glmU,protein_coding,,NC_003552.1,3759447,3760640,+,1194,10935,116.2264820827144,8384,99.72594755168416,5426,69.7650815784768,3950,54.20201353597529,6753,70.76059590451389,7303,71.38752750884295,2839,54.27071144041495,2736,55.755189445632716,255,8.9991010467577,216,7.595737529562176,228,8.376117990929153
MA_RS15840,MA_3026,,protein_coding,,NC_003552.1,3760760,3761287,-,528,8928,214.5906974839552,9433,253.7331087728686,10563,307.1255880482371,8569,265.9003272265958,11934,282.7816144901412,16205,358.2122878718571,6217,268.7518075826431,4764,219.53883730927637,780,62.247792534658196,729,57.97144566241132,536,44.529019606482606
MA_RS15845,MA_3027,,protein_coding,,NC_003552.1,3761359,3761580,+,222,902,51.56371453152678,764,48.87667036945486,562,38.86386464357642,520,38.37717660419243,565,31.84157431741655,687,36.11845205530658,369,37.93829776168912,264,28.935066310215745,2,0.3796123176056772,9,1.7021979373681002,6,1.1855245236094603
MA_RS15855,MA_3028,,protein_coding,,NC_003552.1,3762118,3762393,+,276,793,36.46319647328465,960,49.39959399963114,549,30.5369674495191,494,29.32516864429052,1577,71.48611080596146,1640,69.35218247946342,1100,90.96787550964693,254,22.392272165959117,8,1.2213613696878307,18,2.738318420983465,6,0.953574073338044
MA_RS15860,,,protein_coding,,NC_003552.1,3762390,3762569,-,180,5594,394.4033446528584,3314,261.4816565166587,2896,246.9953039317022,1652,150.3696501765806,1385,96.26675374017768,1645,106.6642204922967,1238,156.98298710676892,734,99.21951147131809,31,7.256922138228529,27,6.298132368261971,16,3.8990584332044476
MA_RS15865,MA_3029,,protein_coding,,NC_003552.1,3763307,3764425,+,1119,35345,400.8561322430471,29324,372.1811323976679,29616,406.3113541785265,21825,319.5558830408382,37495,419.2203247922062,36822,384.0631625904168,15806,322.40097028541095,15989,347.6680210345979,1634,61.529762728697136,1109,41.61232526900522,1246,48.84276281272863
MA_RS15870,MA_3030,,protein_coding,,NC_003552.1,3765072,3765332,+,261,10278,499.75683014339,7947,432.4380838528055,7213,424.2658428413432,6203,389.3892210258536,5681,272.322384164297,5105,228.2866976682421,4718,412.59302165324254,3181,296.5491553042026,205,33.096085391253574,222,35.71354752884183,138,23.192675163026454
MA_RS15875,MA_3031,rnz,protein_coding,,NC_003552.1,3765588,3766505,-,918,3581,49.50536559485604,3159,48.87290715184096,2919,48.81508586398,2394,42.72716879394365,3313,45.15208538843471,3103,39.45158545653455,1673,41.59658801824961,1639,43.441999065419225,160,7.344133726227479,116,5.3056162288917115,124,5.925039775947934
MA_RS15880,MA_3032,,protein_coding,,NC_003552.1,3766645,3768528,-,1884,2220,14.95418359632384,1776,13.38823391518666,1972,16.06899279106642,1018,8.852980977299804,2061,13.68661818794451,2436,15.09112971865534,813,9.849497997422631,656,8.472205287125515,14,0.3131197142034089,26,0.5794460069880087,22,0.5122170712410301
MA_RS15885,MA_3033,cobA,protein_coding,,NC_003552.1,3768982,3769749,+,768,5355,88.4889185378331,3301,61.0443583208658,1981,39.59915323037451,2246,47.91496589786056,1426,23.23043617444044,1743,26.48875422464948,1577,46.86783824730688,1275,40.39452394603539,171,9.382059115199684,125,6.833910989867589,160,9.138418202822923
MA_RS15890,MA_3034,,protein_coding,,NC_003552.1,3769770,3770609,+,840,6200,93.67054255252016,4779,80.80141627466453,3355,61.31629178355819,2813,54.86723788655154,3532,52.60662829452927,3803,52.84116767679604,2138,58.0942118222257,1843,53.38504076731391,305,15.299732157785954,220,10.996739055695505,246,12.846005016539653
